 ,Label,Area,Mean,Min,Max,X,Y,Ch,Frame
222,FRET_Rec.tif:Positive:c:1/6 - Sequence 004/T2_FRET022,65.409,66.388,23,137,424.002,544.320,1,2
223,FRET_Rec.tif:Other:c:1/6 - Sequence 004/T2_FRET022,65.317,13.768,0,59,443.407,194.929,1,2
224,FRET_Rec.tif:Other:c:1/6 - Sequence 004/T2_FRET022,43.392,9.839,0,35,151.757,388.534,1,2
225,FRET_Rec.tif:Positive:c:1/6 - Sequence 004/T2_FRET022,64.308,87.108,35,185,317.522,535.154,1,2
226,FRET_Rec.tif:Positive:c:1/6 - Sequence 004/T2_FRET022,62.565,43.261,5,113,315.440,33.467,1,2
227,FRET_Rec.tif:Positive:c:1/6 - Sequence 004/T2_FRET022,63.941,42.284,0,101,265.596,243.802,1,2
228,FRET_Rec.tif:Positive:c:1/6 - Sequence 004/T2_FRET022,69.996,28.021,0,65,284.253,100.644,1,2
229,FRET_Rec.tif:Other:c:1/6 - Sequence 004/T2_FRET022,36.053,11.954,0,41,399.058,207.739,1,2
230,FRET_Rec.tif:Other:c:1/6 - Sequence 004/T2_FRET022,51.373,29.280,0,83,123.879,219.583,1,2
231,FRET_Rec.tif:Other:c:1/6 - Sequence 004/T2_FRET022,35.961,10.872,0,41,482.557,228.835,1,2
232,FRET_Rec.tif:Positive:c:1/6 - Sequence 004/T2_FRET022,42.658,42.484,5,119,164.557,118.606,1,2
233,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,39.906,14.347,0,65,214.048,389.371,1,3
234,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,97.425,103.486,29,251,409.535,500.357,1,3
235,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,85.224,83.956,5,161,409.133,401.363,1,3
236,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,90.086,67.329,0,143,571.123,351.699,1,3
237,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,67.519,91.427,0,221,41.712,365.882,1,3
238,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,81.004,24.532,0,65,516.186,401.747,1,3
239,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,102.563,90.750,17,179,490.481,395.921,1,3
240,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,48.071,31.118,0,107,144.918,444.152,1,3
241,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,52.382,35.278,0,89,425.105,148.616,1,3
242,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,65.134,96.048,5,203,308.069,192.033,1,3
243,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,71.280,65.387,5,155,616.264,395.313,1,3
244,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,55.593,74.602,0,179,320.827,186.102,1,3
245,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,82.380,8.537,0,41,148.514,374.905,1,3
246,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,34.218,9.836,0,47,617.459,315.515,1,3
247,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,47.153,66.786,5,155,75.013,224.238,1,3
248,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,59.996,85.945,5,197,389.869,163.118,1,3
249,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,35.869,25.706,0,65,305.417,85.340,1,3
250,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,53.758,9.770,0,41,500.726,328.400,1,3
251,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,67.427,68.184,5,143,95.614,35.862,1,3
252,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,57.520,49.504,0,125,206.373,583.888,1,3
253,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,93.297,34.482,0,89,276.465,273.787,1,3
254,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,51.557,39.445,0,107,390.059,247.271,1,3
255,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,100.453,65.838,0,155,176.881,339.736,1,3
256,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,47.337,20.727,0,71,319.102,229.261,1,3
257,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,59.171,40.695,0,95,215.042,363.142,1,3
258,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,92.563,65.167,0,161,37.027,41.859,1,3
259,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,45.777,8.301,0,35,3.791,95.766,1,3
260,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,58.712,59.525,11,119,490.237,275.320,1,3
261,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,62.198,21.600,0,77,30.987,155.271,1,3
262,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,64.216,115.914,11,233,282.384,441.219,1,3
263,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,58.804,8.663,0,47,576.555,339.631,1,3
264,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,120.085,89.853,11,197,109.516,381.113,1,3
265,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,44.126,14.073,0,59,513.672,183.230,1,3
266,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,83.114,55.531,0,131,535.927,313.307,1,3
267,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,51.924,11.875,0,53,239.062,4.006,1,3
268,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,97.059,122.495,0,239,467.514,46.480,1,3
269,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,84.490,67.952,0,143,565.117,580.823,1,3
270,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,54.492,104.300,5,255,401.351,46.044,1,3
271,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,49.080,12.815,0,47,396.842,88.882,1,3
272,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,54.951,11.521,0,41,545.013,474.293,1,3
273,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,37.704,26.231,0,71,2.435,403.675,1,3
274,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,76.601,18.274,0,65,394.788,430.386,1,3
275,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,83.206,18.771,0,53,84.137,106.168,1,3
276,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,55.777,19.900,0,59,59.057,518.518,1,3
277,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,52.657,6.707,0,29,502.018,306.705,1,3
278,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,78.711,93.615,5,209,28.782,476.982,1,3
279,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,34.126,23.898,0,89,341.306,506.782,1,3
280,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,45.594,22.350,0,65,254.516,441.124,1,3
281,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,76.509,62.528,0,137,590.087,155.888,1,3
282,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,38.622,33.860,5,83,78.332,88.689,1,3
283,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,39.080,13.338,0,41,166.497,364.100,1,3
284,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,47.887,4.086,0,29,224.549,81.890,1,3
285,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,53.483,14.033,0,41,41.274,573.696,1,3
286,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,69.079,41.295,5,95,574.438,384.777,1,3
287,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,57.244,27.620,0,77,307.373,64.480,1,3
288,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,78.069,142.878,41,255,114.532,111.411,1,3
289,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,42.933,30.793,0,89,495.896,400.433,1,3
290,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,95.499,7.530,0,35,303.389,378.079,1,3
291,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,52.015,70.432,0,155,286.251,39.079,1,3
292,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,72.106,44.128,0,113,267.898,569.447,1,3
293,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,78.069,84.325,23,179,567.320,160.578,1,3
294,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,59.630,70.105,11,137,189.302,457.783,1,3
295,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,69.262,79.321,11,179,243.594,608.256,1,3
296,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,49.355,9.385,0,35,130.887,404.576,1,3
297,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,41.190,56.519,0,137,131.710,181.422,1,3
298,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,51.832,67.584,0,173,132.204,65.201,1,3
299,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,51.373,26.884,0,77,129.348,246.210,1,3
300,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,82.472,53.982,0,113,317.692,409.251,1,3
301,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,76.601,111.563,17,239,41.121,263.081,1,3
302,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,58.620,54.936,0,131,407.419,175.570,1,3
303,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,79.445,76.689,0,203,145.329,589.893,1,3
304,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,62.198,13.512,0,47,95.016,356.586,1,3
305,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,74.675,55.076,0,119,171.306,254.915,1,3
306,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,60.455,27.912,0,83,362.441,481.023,1,3
307,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,50.731,26.336,0,59,36.205,51.519,1,3
308,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,56.877,5.940,0,23,564.976,473.785,1,3
309,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,62.932,27.354,0,89,369.170,245.714,1,3
310,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,46.052,8.580,0,35,407.616,420.428,1,3
311,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,51.098,60.781,0,131,520.635,584.631,1,3
312,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,77.794,19.275,0,53,381.966,267.499,1,3
313,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,50.364,18.077,0,53,24.752,54.862,1,3
314,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,81.371,6.081,0,35,180.336,290.700,1,3
315,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,63.849,5.753,0,35,606.601,381.052,1,3
316,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,42.108,15.584,0,47,3.760,115.944,1,3
317,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,81.647,103.806,0,227,455.447,161.826,1,3
318,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,54.034,64.209,0,137,464.827,22.669,1,3
319,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,36.879,18.786,0,59,128.185,344.459,1,3
320,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,59.996,10.930,0,41,516.238,232.474,1,3
321,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,77.243,118.064,5,255,431.150,527.311,1,3
322,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,41.557,47.371,5,131,73.811,51.881,1,3
323,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,39.539,20.341,0,89,280.734,313.282,1,3
324,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,63.207,18.296,0,65,537.641,181.535,1,3
325,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,84.582,91.608,0,191,69.507,449.782,1,3
326,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,83.573,117.097,5,221,376.580,441.098,1,3
327,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,73.207,12.491,0,53,449.935,391.249,1,3
328,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,67.702,46.106,5,107,91.364,89.598,1,3
329,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,91.738,25.741,0,71,318.200,558.783,1,3
330,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,63.299,24.051,0,77,561.092,37.730,1,3
331,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,71.647,133.204,0,255,276.951,204.419,1,3
332,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,83.023,79.225,0,179,525.534,202.106,1,3
333,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,88.160,67.741,11,131,155.350,267.410,1,3
334,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,68.161,128.957,41,251,475.842,522.309,1,3
335,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,60.363,17.898,0,53,379.856,461.331,1,3
336,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,62.473,24.148,0,59,24.820,493.389,1,3
337,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,94.582,42.380,0,89,586.785,211.483,1,3
338,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,65.409,54.642,0,101,424.002,544.320,1,3
339,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,65.317,10.848,0,47,443.407,194.929,1,3
340,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,43.392,8.622,0,35,151.757,388.534,1,3
341,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,64.308,72.310,17,143,317.522,535.154,1,3
342,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,62.565,41.664,0,101,315.440,33.467,1,3
343,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,63.941,43.881,0,107,265.596,243.802,1,3
344,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,69.996,25.708,0,65,284.253,100.644,1,3
345,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,36.053,13.664,0,47,399.058,207.739,1,3
346,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,51.373,28.462,0,77,123.879,219.583,1,3
347,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T7_FRET035,35.961,9.120,0,35,482.557,228.835,1,3
348,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T7_FRET035,42.658,48.839,0,125,164.557,118.606,1,3
349,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,39.906,13.708,0,41,214.048,389.371,1,4
350,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,97.425,115.729,23,239,409.535,500.357,1,4
351,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,85.224,80.424,0,155,409.133,401.363,1,4
352,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,90.086,45.654,0,125,571.123,351.699,1,4
353,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,67.519,81.698,0,209,41.712,365.882,1,4
354,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,81.004,24.323,0,77,516.186,401.747,1,4
355,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,102.563,97.249,17,209,490.481,395.921,1,4
356,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,48.071,28.897,0,101,144.918,444.152,1,4
357,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,52.382,20.037,0,59,425.105,148.616,1,4
358,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,65.134,64.546,0,173,308.069,192.033,1,4
359,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,71.280,45.843,0,131,616.264,395.313,1,4
360,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,55.593,48.748,0,137,320.827,186.102,1,4
361,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,82.380,6.727,0,35,148.514,374.905,1,4
362,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,34.218,9.775,0,41,617.459,315.515,1,4
363,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,47.153,47.072,0,137,75.013,224.238,1,4
364,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,59.996,65.794,0,161,389.869,163.118,1,4
365,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,35.869,13.527,0,47,305.417,85.340,1,4
366,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,53.758,7.162,0,35,500.726,328.400,1,4
367,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,67.427,61.117,0,149,95.614,35.862,1,4
368,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,57.520,42.531,0,107,206.373,583.888,1,4
369,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,93.297,25.471,0,95,276.465,273.787,1,4
370,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,51.557,23.283,0,83,390.059,247.271,1,4
371,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,100.453,56.511,0,167,176.881,339.736,1,4
372,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,47.337,13.597,0,59,319.102,229.261,1,4
373,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,59.171,32.840,0,77,215.042,363.142,1,4
374,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,92.563,65.156,0,143,37.027,41.859,1,4
375,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,45.777,6.603,0,35,3.791,95.766,1,4
376,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,58.712,57.089,0,143,490.237,275.320,1,4
377,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,62.198,15.630,0,47,30.987,155.271,1,4
378,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,64.216,106.006,5,227,282.384,441.219,1,4
379,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,58.804,8.265,0,35,576.555,339.631,1,4
380,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,120.085,86.399,0,233,109.516,381.113,1,4
381,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,44.126,8.484,0,35,513.672,183.230,1,4
382,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,83.114,48.474,0,125,535.927,313.307,1,4
383,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,51.924,8.394,0,41,239.062,4.006,1,4
384,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,97.059,105.632,0,215,467.514,46.480,1,4
385,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,84.490,70.431,0,161,565.117,580.823,1,4
386,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,54.492,63.315,0,155,401.351,46.044,1,4
387,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,49.080,8.568,0,35,396.842,88.882,1,4
388,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,54.951,8.028,0,35,545.013,474.293,1,4
389,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,37.704,21.886,0,59,2.435,403.675,1,4
390,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,76.601,18.349,0,59,394.788,430.386,1,4
391,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,83.206,17.766,0,53,84.137,106.168,1,4
392,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,55.777,18.423,0,53,59.057,518.518,1,4
393,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,52.657,5.366,0,29,502.018,306.705,1,4
394,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,78.711,99.056,5,203,28.782,476.982,1,4
395,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,34.126,21.153,0,89,341.306,506.782,1,4
396,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,45.594,18.370,0,59,254.516,441.124,1,4
397,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,76.509,54.096,0,143,590.087,155.888,1,4
398,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,38.622,24.140,0,65,78.332,88.689,1,4
399,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,39.080,12.308,0,53,166.497,364.100,1,4
400,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,47.887,2.851,0,17,224.549,81.890,1,4
401,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,53.483,13.669,0,41,41.274,573.696,1,4
402,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,69.079,46.190,0,113,574.438,384.777,1,4
403,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,57.244,15.562,0,53,307.373,64.480,1,4
404,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,78.069,130.734,17,255,114.532,111.411,1,4
405,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,42.933,23.609,0,83,495.896,400.433,1,4
406,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,95.499,6.624,0,35,303.389,378.079,1,4
407,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,52.015,45.836,0,137,286.251,39.079,1,4
408,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,72.106,34.651,0,101,267.898,569.447,1,4
409,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,78.069,77.747,17,185,567.320,160.578,1,4
410,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,59.630,55.095,5,125,189.302,457.783,1,4
411,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,69.262,83.580,17,203,243.594,608.256,1,4
412,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,49.355,6.877,0,29,130.887,404.576,1,4
413,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,41.190,35.826,0,95,131.710,181.422,1,4
414,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,51.832,46.952,0,125,132.204,65.201,1,4
415,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,51.373,17.655,0,53,129.348,246.210,1,4
416,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,82.472,46.448,0,113,317.692,409.251,1,4
417,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,76.601,84.286,11,215,41.121,263.081,1,4
418,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,58.620,37.149,0,107,407.419,175.570,1,4
419,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,79.445,78.768,0,167,145.329,589.893,1,4
420,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,62.198,11.826,0,47,95.016,356.586,1,4
421,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,74.675,40.237,0,101,171.306,254.915,1,4
422,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,60.455,22.886,0,71,362.441,481.023,1,4
423,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,50.731,20.114,0,83,36.205,51.519,1,4
424,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,56.877,4.347,0,35,564.976,473.785,1,4
425,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,62.932,16.850,0,65,369.170,245.714,1,4
426,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,46.052,7.384,0,35,407.616,420.428,1,4
427,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,51.098,52.339,0,125,520.635,584.631,1,4
428,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,77.794,14.623,0,53,381.966,267.499,1,4
429,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,50.364,16.437,0,47,24.752,54.862,1,4
430,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,81.371,5.179,0,29,180.336,290.700,1,4
431,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,63.849,4.533,0,23,606.601,381.052,1,4
432,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,42.108,11.948,0,41,3.760,115.944,1,4
433,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,81.647,99.838,0,215,455.447,161.826,1,4
434,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,54.034,45.027,0,119,464.827,22.669,1,4
435,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,36.879,15.744,0,59,128.185,344.459,1,4
436,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,59.996,9.690,0,35,516.238,232.474,1,4
437,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,77.243,112.574,0,239,431.150,527.311,1,4
438,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,41.557,34.276,0,89,73.811,51.881,1,4
439,FRET_Rec.tif:Other:c:1/6 - Sequence 005/T12_FRET037,39.539,17.232,0,59,280.734,313.282,1,4
440,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,63.207,13.319,0,47,537.641,181.535,1,4
441,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,84.582,87.049,0,203,69.507,449.782,1,4
442,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,83.573,111.900,5,245,376.580,441.098,1,4
443,FRET_Rec.tif:Positive:c:1/6 - Sequence 005/T12_FRET037,73.207,12.054,0,41,449.935,391.249,1,4
